1454464045,"29758MN","NY","COM","01/01/2020",78,"VAN","FORD","P",36880,14280,40930,20211130,63,63,63,953357,63,0,"0420A",,"K","O",1743,"EAST 46 STREET",,0,408,"F2",,"BBBBBBB","ALL","ALL","WT",0,2012,-0,0,,,,,
1458838456,"77207MH","NY","COM","01/01/2020",71,"SUBN","CHEVR","P",49650,66320,23800,20200331,43,43,0,368631,"BXTE",0,"0500P",,"BX","F",33,"MARVIN PL",,0,408,"J6",,"BBBBBBB","ALL","ALL","WH",0,2003,-0,0,,,,,
1458838389,"44664ML","NY","COM","01/01/2020",20,"VAN","FORD","P",29620,24790,30915,20201130,43,43,0,368631,"BXTE",0,"1153A",,"BX","F",2175,"E TREMONT AVE",,0,408,"J6",,"YYYYYYY","1200A","1200A","WH",0,2018,-0,0,,,,,
1456098718,"82075ML","NY","COM","01/01/2020",78,"DELV","FRUEH","P",19040,61090,9440,20200630,110,110,110,949439,110,0,"0125A","0100A","Q","F","40-11","97 STREET",,0,408,"K6",,"BBBBBBB","ALL","ALL","WHITE",0,2006,-0,0,,,,,
1456098706,"43432MH","NY","COM","01/01/2020",78,,"KENWO","P",19040,61090,9440,20200731,110,110,110,949439,110,0,"0128A","0100A","Q","F","40-09","97 STREET",,0,408,"E2",,"BBBBBBB","ALL","ALL","WHITE",0,2007,-0,0,,,,,
1455861662,"29062MH","NY","COM","01/01/2020",71,"P-U","FORD","P",24890,18770,18790,20210831,19,19,103,356314,"T103",0,"1205P",,"NY","O",1344,"LEXINGTON AVE",,0,408,"D",,"BBBBBBB","ALL","ALL","GY",0,2015,-0,0,,,,,
1453992145,"15516ML","NY","COM","01/01/2020",78,"VAN","ME/BE","P",42050,41875,37020,20200831,120,120,120,958957,120,0,"0305A",,"R","O",74,"OSWEGO STREET",,0,408,"E2",,"BBBBBBB","ALL","ALL","BLK",0,2017,-0,0,,,,,
1452922792,"91614MC","NY","COM","01/01/2020",71,"VAN","FORD","P",9280,5130,5280,20201130,70,70,0,368521,"BSTE",0,"0125P",,,"F",240,"54 ST",,0,408,"J6",,"BBBBBBB","ALL","ALL","WH",0,2007,-0,0,,,,,
1452922779,"89493MK","NY","COM","01/01/2020",71,"VAN","INTER","P",8780,5010,5130,20200531,72,72,0,368521,"BSTE",0,"0110P",,"K","O",162,"44 ST",,0,408,"C4",,"BBBBBBB","ALL","ALL","WH",0,2009,-0,0,,,,,
1452921799,"23864MN","NY","COM","01/01/2020",14,"VAN","FORD","P",28830,14130,14180,20211031,70,70,0,368637,"BSTE",0,"0243P",,"K","F",1482,"CONEY ISLAND AVE",,0,408,"C3",,"BBBBBBB","ALL","ALL","WH",0,2012,-0,0,,,,,
1452921751,"78569MM","NY","COM","01/01/2020",40,"VAN","FORD","P",28830,73500,14280,20210623,70,70,0,368637,"BSTE",0,"0157P",,"K","F",1716,"CONEY ISLAND AVE",,0,408,"D",,"BBBBBBB","ALL","ALL","BLK",0,2019,-0,1,,,,,
1457635604,"60978MK","NY","COM","01/01/2020",78,"VAN","FREIT","P",58030,55530,82930,20211130,81,81,81,959936,81,0,"0915P",,"K","F",481,"MACON ST",,0,408,"E2",,"BBBBBBB","ALL","ALL","WH",0,2007,-0,0,,,,,
1452726279,"22492MM","NY","COM","01/01/2020",71,"VAN","FORD","P",35710,44990,29690,20201130,24,24,103,367427,"T103",0,"1253P",,"NY","F",308,"W 97TH ST",,0,408,"J6",,"BBBBBBB","ALL","ALL",,0,0,-0,0,,,,,
1460095066,"66975MN","NY","COM","01/01/2020",78,"TRUC","ISUZU","P",21770,24740,24805,20210930,113,113,113,938971,113,0,"0255A",,"Q","F","172-25","128 AVE",,0,408,"E2",,"BBBBBBB","ALL","ALL","WHITE",0,1998,-0,0,,,,,
1458910192,"18265MA","NY","COM","01/01/2020",48,"VAN","CHEVR","P",18630,69230,63030,20201130,79,79,0,354093,"BNTE",0,"0519P",,,"F",805,"BEDFORD AVE",,0,408,"E2",,"BBBBBBB","ALL","ALL","BLK",0,2011,-0,0,,,,,
1452790401,"60827MK","NY","COM","01/01/2020",71,"VAN","FORD","P",8440,16740,16890,20210930,115,115,401,366518,"T401",0,"0425P",,"Q","F","81-01","34TH AVE",,0,408,"E2",,"BBBBBBB","ALL","ALL","WH",0,2011,-0,0,,,,,
1452787578,"59129MD","NY","COM","01/01/2020",71,"P-U","FORD","P",8190,12740,12940,20210618,114,114,401,364855,"T401",0,"0345P",,"Q","F","61-15","32ND AVE",,0,408,"J6",,"BBBBBBB","ALL","ALL","BL",0,2011,-0,0,,,,,
1455886051,"96121JZ","NY","COM","01/01/2020",14,"VAN","DODGE","P",21350,24990,29010,20211231,1,1,0,365796,"MST5",0,"0945A",,"NY","F",2,"GOLD ST",,0,408,"J6",,"BBBBBBB","ALL","ALL","WHT",0,2016,-0,0,,,,,
1455884420,"17430MN","NY","COM","01/01/2020",82,"SUBN"," AUDI","P",24390,23130,21690,20210331,5,5,0,263137,"MST5",0,"1020A",,"NY","F",148,"LAFAYETTE ST",,0,408,"E2",,"BBBBBBB","ALL","ALL","BLK",0,2012,-0,0,,,,,
1455846508,"55864MJ","NY","COM","01/01/2020",71,"VAN","DODGE","P",34550,10410,10510,20200912,14,14,106,366493,"T106",0,"0230P",,,"F",32,"W 39 ST",,0,408,"C3",,"BBBBBBB","ALL","ALL","W",0,0,-0,0,,,,,
1447654389,"92883MJ","NY","COM","01/01/2020",78,"UTIL","GMC","P",32330,26520,24710,20210531,121,121,121,964918,121,0,"1055P",,"R","O",81,"HAUGHWOUT AVE",,0,408,"E2",,"BBBBBBB","ALL","ALL","WHITE",0,2001,-0,0,,,,,
1447577796,"68335MM","NY","COM","01/01/2020",78,"VAN","CHEVR","P",65990,11240,11440,20210731,110,110,110,963103,110,0,"0930P",,"Q","F","54-01","VAN HORN ST",,0,408,"F2",,"BBBBBBB","ALL","ALL","WH",0,2019,-0,0,,,,,
1424937980,"94751MJ","NY","COM","01/01/2020",78,"VAN","FORD","P",14890,58590,58428,20210630,107,107,107,934770,107,0,"1158P",,"Q","F","159-25","71 AVE",,0,408,"F1",,"BBBBBBB","ALL","ALL","WHITE",0,2017,-0,0,,,,,
1452667160,"84250MC","NY","COM","01/01/2020",46,,"CHEVR","X",34390,10610,10810,20210430,14,14,964,505665,964,0,"0445A",,,"O",220,"W 31 ST",,0,408,"D",,"BBBBBBB","ALL","ALL",,0,0,-0,0,,,,,
1423117852,"89320MK","NY","COM","01/01/2020",71,"VAN","FORD","P",9140,39595,59590,20211130,109,109,401,367422,"T401",0,"1220P",,"Q","O","133-42","39TH AVE",,0,408,"J3",,"YYYYYYY","1200A","1200A","WH",0,2016,-0,0,,,,,
1447161117,"73990MD","NY","COM","01/01/2020",46,"VAN","FORD","P",24690,36530,36550,20201031,32,32,32,962662,32,0,"1158A",,"NY","F",560,"LENOX AVENUE",,0,408,"F1",,"BBBBBBB","ALL","ALL","WH",0,2014,-0,0,,,,,
1452701441,"86005MN","NY","COM","01/01/2020",71,"VAN","FRUEH","P",64720,26670,26700,20211103,44,44,0,365372,"BXTE",0,"0407P",,"BX","F",1254,"SHERMAN AVE",,0,408,"J3",,"BBBBBBB","ALL","ALL","WH",0,2005,-0,0,,,,,
1463989118,"84672MC","NY","COM","01/01/2020",40,"VAN","FORD","P",9980,5430,5580,20211031,68,68,68,962524,68,0,"0948P",,"K","F",411,"68 ST",,0,408,"F2",,"BBBBBBB","ALL","ALL",,0,0,-0,0,,,,,
1463975417,"44920MK","NY","COM","01/01/2020",19,"SUBN","CHEVR","P",67530,14780,14830,0,61,61,61,929395,61,0,"1021A",,"K","F",2885,"OCEAN AVE",,0,408,"C4",,"BBBBBBB","ALL","ALL","WH",0,2017,-0,0,,,,,
1460846539,"55887MJ","NY","COM","01/01/2020",46,"VAN","FORD","P",28830,13830,29630,20200717,70,70,70,960087,70,0,"0508P",,"K","F",671,"CONEY ISLAND AVE",,0,408,"F1",,"BBBBBBB","ALL","ALL","WHITE",0,2007,-0,0,,,,,
1458773980,"33460MM","NY","COM","01/01/2020",71,"VAN","FORD","P",29690,13610,29690,20201031,24,24,103,365332,"T103",0,"0400P",,"NY","F",380,"RIVERSIDE DR",,0,408,"J6",,"BBBBBBB","ALL","ALL","WT",0,2014,-0,0,,,,,
1463907898,"3387MC","NY","COM","01/01/2020",46,"DELV","ME/BE","P",5880,9430,9480,20200131,72,72,72,968121,72,0,"0506P",,"K","F",5709,"8TH AVE",,0,408,"F2",,"BBBBBBB","ALL","ALL",,0,0,-0,0,,,,,
1458765209,"80176MK","NY","COM","01/01/2020",40,"VAN","FORD","P",0,0,0,20210930,23,23,103,357722,"T103",0,"0954A",,,,,"N/S 102 STREET","E 5TH",0,408,"J6",,"BBBBBBB","ALL","ALL","WHITE",0,2017,-0,6,,,,,
1461628957,"31216MB","NY","COM","01/01/2020",78,"VAN","CHEVR","P",11940,12390,12740,20210615,104,104,104,952649,104,0,"0138A",,"Q","F","59-38","57 ROAD",,0,408,"E2",,"BBBBBBB","ALL","ALL","WH",0,2004,-0,0,,,,,
1462668495,"48019MH","NY","COM","01/01/2020",78,"VAN","FORD","P",29690,36810,36830,20200331,30,30,30,963300,30,0,"1021P",,"NY","O",762,"RIVERSIDE DR",,0,408,"C3",,"BBBBBBB","ALL","ALL","WHITE",0,2007,-0,0,,,,,
1435980736,"69293MH","NY","COM","01/01/2020",20,"VAN","ISUZU","P",17310,10410,32633,20201231,13,13,102,368583,"T102",0,"1202P",,"NY","F",16,"E 16 STREET",,0,408,"J6",,"BBBBBBB","ALL","ALL","WH",0,2016,-0,0,,,,,
1447923078,"24914PC","NY","COM","01/01/2020",85,"TRAI","FRUEH","P",0,0,0,20200930,101,101,101,944711,101,0,"1055A","0720A","Q",,,"C/O BEACH CHANNEL DR","B 50",0,408,"K5",,"BBBBBBB","ALL","ALL","BLK",0,1998,-0,0,,,,,
1447923066,"59500MK","NY","COM","01/01/2020",85,"VAN","FRUEH","P",0,0,0,20200818,101,101,101,944711,101,0,"1055A","0720A","Q",,,"C/O BEACH CHANNEL DR","B 50",0,408,"K5",,"BBBBBBB","ALL","ALL","WHITE",0,2012,-0,0,,,,,
8814400623,"23998MD","NY","COM","01/02/2020",10,"FLAT","ISUZU","T",34170,11010,10065,20200331,10,10,10,367316,"T102","G","0218P",,"NY","F",501,"W 20th St",,0,408,"B",,"YYYYYYY",,,"RD",,2013,,0,27,,,,
8814400600,"66072JW","NY","COM","01/02/2020",10,"VAN","WORKH","T",34170,11010,10065,88880088,10,10,10,367316,"T102","G","0216P",,"NY","F",501,"W 20th St",,0,408,"B",,"YYYYYYY",,,"BROWN",,2007,,0,27,,,,
8814400581,"96650MJ","NY","COM","01/02/2020",20,"VAN","ME/BE","T",11010,0,0,88880088,10,10,10,367316,"T102","G","0211P",,"NY","I","W","10th Ave","30ft S/of W 23rd St",0,408,"D",," YYYYYY","0700A","0700P","WHITE",,2016,,0,27,,,,
8814400556,"23156MB","NY","COM","01/02/2020",38,"VAN","FORD","T",11010,34230,34250,20210930,10,10,10,367316,"T102","G","0151P",,"NY","O",231,"10th Ave",,0,408,"I4",," YYYYY","1000A","0400P","WH",,2011,,0,27,,,,
8814400532,"58359MG","NY","COM","01/02/2020",20,"VAN","CHEVR","T",11010,34250,34270,20210430,10,10,10,367316,"T102","G","0146P",,"NY","F",244,"10th Ave",,0,408,"I3",," YYYYY","1000A","0400P","WH",,2004,,0,27,,,,
8816454167,"97017MK","NY","COM","01/02/2020",69,"VAN","FORD","T",34350,0,0,20211231,10,10,10,367416,"T102","N","0546P",,"NY","I","S","W 29th St","120ft E/of 8th Ave",0,408,"H1",," YYYYY","0800A","0700P","WH",,2015,,0,99,,,,
8816454155,"14589MH","NY","COM","01/02/2020",69,"VAN","ME/BE","T",34350,10610,10810,88880088,10,10,10,367416,"T102","N","0541P",,"NY","O",205,"W 29th St",,0,408,"H1",," YYYYY","0800A","0700P","WHITE",,2015,,0,99,,,,
8816454118,"81217MA","NY","COM","01/02/2020",20,"SUBN","TOYOT","T",34370,10810,10910,20210430,14,14,14,367416,"T102","N","0314P",,"NY","O",359,"W 30th St",,0,408,"D",," YYYYYY","0800A","0600P","GY",,2013,,0,99,,,,
8816454076,"46706MJ","NY","COM","01/02/2020",14,"VAN","FORD","T",34350,0,0,88880088,14,14,14,367416,"T102","N","0237P",,"NY","I","N","W 29th St","140ft E/of 7th Ave",0,408,"H1",,"YYYYYYY",,,"BROWN",,2016,,0,99,,,,
8816454064,"92003MH","NY","COM","01/02/2020",69,"VAN",,"T",34350,10510,10610,20211231,14,14,14,367416,"T102","N","0235P",,"NY","O",154,"W 29th St",,0,408,"H1",," YYYYY","0700A","0700P","WH",,2016,,0,99,,,,
8816454052,"75538ME","NY","COM","01/02/2020",14,"VAN","FORD","T",34350,10510,10610,88880088,14,14,14,367416,"T102","N","0232P",,"NY","O",156,"W 29th St",,0,408,"H1",,"YYYYYYY",,,"WHITE",,2007,,0,99,,,,
8816454040,"37383MH","NY","COM","01/02/2020",69,"VAN","DODGE","T",34330,10510,10610,20200331,13,13,13,367416,"T102","N","0226P",,"NY","F",120,"W 28th St",,0,408,"H1",," YYYYY","0600A","0700P","WH",,2016,,0,99,,,,
8816454039,"53209JA","NY","COM","01/02/2020",69,"VAN","GMC","T",34330,0,0,88880088,13,13,13,367416,"T102","N","0224P",,"NY","I","S","W 28th St","46ft W/of 6th Ave",0,408,"H1",," YYYYY","0600A","0700P","WHITE",,2007,,0,99,,,,
8816454027,"87589ME","NY","COM","01/02/2020",69,"VAN","FORD","T",34310,10510,10610,20210430,13,13,13,367416,"T102","N","0220P",,"NY","F",103,"W 27th St",,0,408,"H1",," YYYYY","0800A","0600P","WH",,2017,,0,99,,,,
8816454003,"15441JW","NY","COM","01/02/2020",69,"VAN","FORD","T",34310,10510,10610,20210630,13,13,13,367416,"T102","N","0217P",,"NY","O",110,"W 27th St",,0,408,"H1",," YYYYY","0800A","0600P","WH",,2007,,0,99,,,,
8816453990,"29220ML","NY","COM","01/02/2020",74,"VAN","FRUEH","T",34310,10510,10610,88880088,13,13,13,367416,"T102","N","0216P",,"NY","O",115,"W 27th St",,0,408,"H1",,"YYYYYYY",,,"BROWN",,2018,,0,99,,,,
8816453989,"29220ML","NY","COM","01/02/2020",69,"VAN","FRUEH","T",34310,10510,10610,88880088,13,13,13,367416,"T102","N","0215P",,"NY","O",115,"W 27th St",,0,408,"H1",," YYYYY","0800A","0600P","BROWN",,2018,,0,99,,,,
8816453941,"29221ML","NY","COM","01/02/2020",20,"VAN","FRUEH","T",10910,0,0,88880088,10,10,10,367416,"T102","N","0146P",,"NY","I","W","9th Ave","45ft N/of W 25th St",0,408,"J6",," YYYYY","0700A","0400P","BROWN",,2018,,0,99,,,,
8807501211,"18598MN","NY","COM","01/02/2020",69,"VAN","ME/BE","T",10910,34550,34570,20210930,14,14,14,367945,"T106","N","0515P",,"NY","F",530,"9th Ave",,0,408,"H1",," YYYYYY","0700A","0700P","WH",,2016,,0,99,,,,
8807501200,"62976JM","NY","COM","01/02/2020",14,"DELV","INTER","T",34610,10810,10910,88880088,14,14,14,367945,"T106","N","0410P",,"NY","F",345,"W 42nd St",,0,408,"L2",,"YYYYYYY","0700A","0700P","BROWN",,1998,,0,99,,,,
8807501193,"87601MJ","NY","COM","01/02/2020",47,"VAN","CHEVR","T",10910,34530,34550,20210131,14,14,14,367945,"T106","N","0401P",,"NY","F",510,"9th Ave",,0,408,"C",," YYYYYY","0700A","0700P","BK",,2008,,0,99,,,,
8807501156,"18986MG","NY","COM","01/02/2020",14,"PICK","TOYOT","T",34610,10810,10910,20201231,14,14,14,367945,"T106","N","0156P",,"NY","F",345,"W 42nd St",,0,408,"H1",,"YYYYYYY","0700A","0700P","WH",,2015,,0,99,,,,
8807501144,"96599MJ","NY","COM","01/02/2020",69,"VAN","ME/BE","T",10810,34510,34530,88880088,14,14,14,367945,"T106","N","0145P",,"NY","F",555,"8th Ave",,0,408,"H1",," YYYYYY","0700A","0700P","WHITE",,2016,,0,99,,,,
8807501132,"83963MK","NY","COM","01/02/2020",69,"VAN","HIN","T",10810,34490,34510,20200831,14,14,14,367945,"T106","N","0140P",,"NY","F",520,"8th Ave",,0,408,"H1",," YYYYYY","0700A","0700P","WH",,2018,,0,99,,,,
8806251831,"82808JA","NY","COM","01/02/2020",69,"PICK","FORD","T",13810,13610,25990,20201012,1,1,1,363555,"T105","E","0444P",,"NY","F",451,"Broome St",,0,408,"H1",," YYYYY","0800A","0600P","BLACK",,2008,,0,70,,,,
8806251806,"24586MG","NY","COM","01/02/2020",69,"VAN","FORD","T",13610,29290,19890,20200930,5,5,5,363555,"T105","E","0412P",,"NY","F",584,"Broadway",,0,408,"H1",," YYYYY","0700A","0600P","WH",,2015,,0,70,,,,
8805452774,"78395MM","NY","COM","01/02/2020",69,"VAN","FORD","T",34030,10910,33390,20210831,6,6,6,367349,"T101","C","0308P",,"NY","F",425,"W 13th St",,0,408,"H1",," YYYYY","0700A","0400P","WH",,2020,,0,39,,,,
8805452762,"37885MH","NY","COM","01/02/2020",20,"VAN","FORD","T",23190,14810,28690,20210831,6,6,6,367349,"T101","C","0204P",,"NY","F",547,"Hudson St",,0,408,"D",," YYYYY","0800A","0600P","WH",,2015,,0,39,,,,
8805452750,"91433MH","NY","COM","01/02/2020",20,"VAN","CHEVR","T",17170,10350,24370,20200831,9,9,9,367349,"T101","C","0139P",,"NY","F",100,"E 9th St",,0,408,"D",," YYYYY","0800A","0600P","WH",,2015,,0,39,,,,
8805452749,"44123MK","NY","COM","01/02/2020",20,"VAN","FRUEH","T",10350,17190,17210,88880088,9,9,9,367349,"T101","C","1236P",,"NY","F",80,"4th Ave",,0,408,"D",," YYYYY","0800A","0600P","BROWN",,2018,,0,39,,,,
8805452737,"17020JW","NY","COM","01/02/2020",20,"VAN","DODGE","T",10350,17230,17250,20210630,9,9,9,367349,"T101","C","1229P",,"NY","O",115,"4th Ave",,0,408,"D1",," YYYYY","0700A","0700P","WH",,2006,,0,39,,,,
8805452713,"31936JM","NY","COM","01/02/2020",21,"DELV","MITSU","T",21790,23790,23090,20201130,6,6,6,367349,"T101","C","1138A",,"NY","F",820,"Greenwich St",,0,408,"D1",," Y  Y","1100A","1230A","RED",,2003,,0,39,,,,
8805452695,"55708MJ","NY","COM","01/02/2020",21,"VAN","GMC","T",21790,34010,23790,20200630,6,6,6,367349,"T101","C","1134A",,"NY","O",799,"Greenwich St",,0,408,"D",," Y  Y","1100A","1230A","GY",,2016,,0,39,,,,
8805452683,"88883MC","NY","COM","01/02/2020",20,"VAN","FORD","T",34010,23190,21790,20210430,6,6,6,367349,"T101","C","1131A",,"NY","F",320,"W 12th St",,0,408,"D",," YYYYY","0800A","0600P","WHITE",,2013,,0,39,,,,
8805452671,"41538ML","NY","COM","01/02/2020",20,"VAN","FORD","T",34010,23190,21790,20200430,6,6,6,367349,"T101","C","1129A",,"NY","F",320,"W 12th St",,0,408,"D",," YYYYY","0800A","0600P","WH",,2018,,0,39,,,,
8805452660,"83034ME","NY","COM","01/02/2020",20,"VAN","FRUEH","T",34010,23190,21790,88880088,6,6,6,367349,"T101","C","1127A",,"NY","F",320,"W 12th St",,0,408,"C",," YYYYY","0800A","0600P","WHITE",,2006,,0,39,,,,
8805452646,"83068ME","NY","COM","01/02/2020",20,"DELV","FORD","T",13210,21790,33390,20200630,6,6,6,367349,"T101","C","1122A",,"NY","O",16,"Bethune St",,0,408,"D1",," YYYYY","0800A","0600P","WH",,2006,,0,39,,,,
